,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
19,20,1,117,2,117,233,1333,RVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",6,23.79,21.16,26.81,21.04,21.86,16.02,18.35,14.18,7.21
20,21,4,114,2,1764,228,1328,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",6,14.35,11.03,8.21,5.17,11.72,7.69,7.02,3.64,-0.08
21,22,4,114,2,1764,228,1328,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",6,6.42,7.54,15.08,1,4.16,7.6,0.79,9.2,-0.82
22,23,1,117,2,117,233,1333,RVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",6,18.38,17.77,18.25,22.65,16.62,19.18,22.15,21.52,21.61
23,24,4,114,2,1764,228,1328,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",6,11.76,12.53,12.73,13.94,12.82,11.87,15.04,14.47,13.18
0,1,1,149,2,149,297,1397,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",7,6.03,2.03,6.15,6.12,5.09,2.27,6.5,4.32,5.22
1,2,3,59,1,1159,118,1218,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",7,6.13,11.94,1.27,10.72,13.42,14.87,10.9,11.77,3.17
2,3,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",7,18.96,19,17.45,25.52,18.36,21.76,23.8,30.43,27.58
3,4,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
4,5,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,9.84,11.64,4.81,8.15,10.65,8.66,11.51,7.72,2.91
5,6,4,119,2,1769,238,1338,RVF-ASS-STRONG,GOING,GONE,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
6,7,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
7,8,4,132,2,1782,264,1364,RVF-ASS-STRONG,GRAVY,POTATO,no,"['0', '0', '0', '0', '0', '0']",7,-8.61,-16.66,-10.51,-11.48,-11.1,-15.04,-10.31,-6.95,-3.16
8,9,3,59,1,1159,118,1218,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",7,-8.44,8.16,2.12,9.29,6.42,14.01,4.2,13.76,14.24
9,10,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,25.81,21.11,28.86,22.84,23.15,19.79,21.64,18.4,10.23
10,11,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,9.52,14.51,13.1,7,3.86,8.92,-1.84,-2.71,-13.67
11,12,3,59,1,1159,118,1218,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",7,0.94,-0.21,3.45,4,-1.76,0.8,0,-2.46,-4.55
12,13,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,14.72,21.96,18.53,18.42,13.25,22.84,15.74,21.86,11.94
13,14,1,149,2,149,297,1397,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",7,5.55,8.58,7.64,9.29,0.56,9.46,7.11,9.11,8.72
14,15,1,149,2,149,297,1397,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",7,7.56,11.67,10.84,14.36,11.63,21.08,18.98,22.49,23.96
15,16,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
16,17,2,97,1,647,193,1293,RVF-ASS-STRONG,SIGHT,SEE,no,"['0', '0', '0', '0', '0', '0']",7,10.83,7.43,10.06,11.33,13.23,7.85,17.59,10.96,10.35
17,18,3,59,1,1159,118,1218,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
18,19,3,59,1,1159,118,1218,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",7,5.68,8.4,7.91,7.33,3.39,-0.29,4.02,-1.34,-2.97
19,20,1,149,2,149,297,1397,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",7,1.78,-1.77,0.18,1.7,5.01,-4.23,4.12,-2.68,0.97
20,21,4,119,2,1769,238,1338,RVF-ASS-STRONG,GOING,GONE,no,"['0', '0', '0', '0', '0', '0']",7,18.24,20.73,21.57,19.93,16.34,15.25,17.58,17.92,15.65
21,22,4,119,2,1769,238,1338,RVF-ASS-STRONG,GOING,GONE,no,"['0', '0', '0', '0', '0', '0']",7,6.71,0.52,9.21,8.2,7.61,3.96,10.89,9.97,13.58
22,23,1,149,2,149,297,1397,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",7,7.25,10.36,9.23,7.98,5.91,6.41,6.02,4.4,1.19
23,24,4,119,2,1769,238,1338,RVF-ASS-STRONG,GOING,GONE,no,"['0', '0', '0', '0', '0', '0']",7,-4.05,-3.58,-4.5,-4.58,-2.78,-2.34,0.51,-0.76,5.64
0,1,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",8,9.06,7.31,8.25,16.4,11.49,15.61,21.64,24.55,25.4
1,2,3,65,1,1165,130,1230,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
2,3,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",8,3.02,0.39,4.57,5.33,-0.36,1.36,2.55,5.05,5.19
3,4,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,11.87,14.67,14.8,15.86,5.4,10.72,8.97,11.62,2.47
4,5,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,0.95,-1.39,-1.14,-4.76,-0.81,-3.02,-1.35,-2.98,0.35
5,6,4,132,2,1782,264,1364,RVF-ASS-STRONG,GRAVY,POTATO,no,"['0', '0', '0', '0', '0', '0']",8,1.12,0.47,0.84,6.48,8.15,0.46,13.58,9.37,13.24
6,7,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
7,8,4,133,2,1783,266,1366,RVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",8,23.91,29.11,26.36,25.21,23.08,31.13,20.55,23.05,11.83
8,9,3,65,1,1165,130,1230,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",8,-10.92,-7.96,-1.68,-6.19,1.91,-11.02,-13.13,-12.01,-18.74
9,10,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
10,11,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,19.78,15.56,19.06,13.12,14.75,11.15,9.23,8.95,1.92
11,12,3,65,1,1165,130,1230,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
12,13,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,17.85,16.89,20.18,21.16,19.35,16.55,21.46,20.94,14.36
13,14,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",8,13.78,7.97,17.14,5.81,7.7,0.67,1.8,-3.01,-3.77
14,15,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",8,-4.48,-12.4,-8.99,-9.1,-1.52,-12.48,-7.78,-12.95,-7.21
15,16,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,-0.87,3.51,2.48,0.23,-3.07,6.1,-2.42,0.75,1.76
16,17,2,108,1,658,215,1315,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",8,11.8,11.7,12.06,12.43,13.6,12.72,16.35,16.18,21.29
17,18,3,65,1,1165,130,1230,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",8,9.13,14.36,17.25,14.63,5.74,11.17,10.64,14.02,7.6
18,19,3,65,1,1165,130,1230,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",8,23.1,18.87,20.82,24.2,21.44,15.42,23.69,20.22,13.99
19,20,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",8,22.5,19.72,24.71,23.14,22.83,20.22,23.45,22.77,20.01
20,21,4,132,2,1782,264,1364,RVF-ASS-STRONG,GRAVY,POTATO,no,"['0', '0', '0', '0', '0', '0']",8,10.73,9.65,11.3,12.16,6.58,3.61,7.48,2.75,2.4
21,22,4,132,2,1782,264,1364,RVF-ASS-STRONG,GRAVY,POTATO,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
22,23,1,156,2,156,311,1411,RVF-ASS-STRONG,PATROL,POLICE,no,"['0', '0', '0', '0', '0', '0']",8,-1.87,5.8,5.91,-0.41,-0.89,3.21,-3.14,-0.45,0.24
23,24,4,132,2,1782,264,1364,RVF-ASS-STRONG,GRAVY,POTATO,no,"['0', '0', '0', '0', '0', '0']",8,1.46,2.51,0.4,5.06,3.62,4.28,7.21,8.92,8.94
0,1,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",9,7.91,13.93,15.51,16.04,3.53,15.72,13.35,18.18,13.6
1,2,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",9,15.96,11.19,9.83,10.07,10.9,13.5,9.86,10.02,3.41
2,3,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
3,4,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,24.03,9.96,17.5,11.35,22.72,2.04,10.84,1.37,-3.23
4,5,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
5,6,4,133,2,1783,266,1366,RVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",9,12.85,13.04,13.6,12.29,15.8,11.97,13.49,13.33,13.73
6,7,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",9,6.52,5.72,6.97,13.29,5.03,7.96,11.39,14.43,13.15
7,8,4,140,2,1790,280,1380,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",9,10.8,14.67,11,14.86,8.29,16.04,12.75,14.71,8.63
8,9,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",9,16.99,11.15,8.78,8.29,7.82,7.42,4.71,3.45,-6.26
9,10,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
10,11,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,30.19,26.62,29.1,24.34,19.95,20.4,17.27,17.66,10.05
11,12,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",9,25.72,25.59,27.8,25.65,23.95,20.54,26.11,23.3,14.1
12,13,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,16.61,11,11.29,20.57,20.9,14.99,29.85,30.82,23.86
13,14,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",9,13.85,13.15,15.8,12.12,12.02,11.92,12.44,11.65,8.85
14,15,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",9,18.75,14.62,18.64,16.42,14.95,10.46,12.22,10.76,7.53
15,16,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,9.53,10.08,7.64,10.29,7.98,16.39,9.23,8.38,1.15
16,17,2,114,2,664,227,1327,RVF-ASS-STRONG,CAPTAIN,SHIP,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
17,18,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",9,14.88,18.95,18.04,14.35,12.69,22.62,15.88,18.75,15.62
18,19,3,67,1,1167,134,1234,RVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",9,31.39,33.67,29.23,37.95,25.21,33.06,29.24,37.58,27.08
19,20,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",9,11.76,7.6,11.81,8.18,9.27,10.12,0.93,3.77,-1.09
20,21,4,133,2,1783,266,1366,RVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",9,30.96,27.46,33.52,30.97,23.92,21.86,24.67,23.95,15.98
21,22,4,133,2,1783,266,1366,RVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
22,23,1,158,2,158,315,1415,RVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",9,4.18,7.16,4.03,5.58,0.12,5.55,1.76,4.45,-0.21
23,24,4,133,2,1783,266,1366,RVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",9,13.54,12.86,8.82,13.58,13.12,11.51,12.23,9.27,9.85
0,1,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",10,6.35,6.56,12.62,10.15,2.74,5.86,5.79,5.86,3.83
1,2,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",10,9.85,17.62,11.26,11.9,8.6,12.18,2.54,4.57,-8.78
2,3,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",10,-9.12,-14.43,-15.18,-4,-5.01,-1.42,-0.08,4.92,15.37
3,4,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,5.26,2.14,5.32,6.31,6.31,-4.7,3.77,3.63,-4.87
4,5,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,19.58,25.8,28.48,21.03,12.26,19.84,15.31,14.38,5.89
5,6,4,140,2,1790,280,1380,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",10,-6.24,-10.05,-9.86,-3.21,-3.72,-5.55,-0.39,0.49,0.66
6,7,3,206,2,1306,412,1512,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",10,13.26,15.9,13.14,17.87,10.35,15.09,19.11,18.32,17.4
7,8,4,143,2,1793,286,1386,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,4.8,-2.67,-1.81,0.69,5.68,-4.89,1.46,-0.15,1.96
8,9,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",10,9.63,5.93,4.5,3.97,7.97,8.3,4.78,4.61,-1.64
9,10,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
10,11,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,26.02,34.86,36.65,27.65,12.7,26.09,15.61,21.67,7.07
11,12,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",10,7.28,8.32,7.71,12.53,10.08,9.33,8.8,7.39,4.79
12,13,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,21.17,22.47,17.92,24.92,18.76,22.81,18.51,26.22,23.52
13,14,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",10,34.65,30.95,38.32,28.24,22.81,21.34,16.07,19.18,4.4
14,15,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",10,-1.13,3.41,1.16,5.64,-1.58,5.26,5.43,9.94,9.22
15,16,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
16,17,2,183,2,733,365,1465,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
17,18,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",10,1.61,9.35,8.12,10.46,2.31,12.27,9.18,12.43,8.22
18,19,3,98,1,1198,196,1296,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",10,4.44,-0.74,2.89,5.6,4.87,-4.19,5.96,3.31,2.06
19,20,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",10,11.33,15.44,15.93,16.05,8.49,15.14,12.77,12.35,9.64
20,21,4,140,2,1790,280,1380,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",10,4.81,9.74,-0.45,5.56,0.85,9.25,6.28,8.37,5.99
21,22,4,140,2,1790,280,1380,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
22,23,1,186,2,186,371,1471,RVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",10,2.73,9.62,9.2,6.57,-3.25,7,-1.24,2.66,-3.25
23,24,4,140,2,1790,280,1380,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
0,1,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",11,17.89,12.89,13.39,14.4,16.36,15.7,15.82,17.32,14.73
1,2,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",11,15.61,14.28,14.71,10.77,3.66,9.66,2.99,4.48,-5.24
2,3,1,221,3,221,441,1541,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,10.59,10.1,15.4,9.59,10.15,7.99,11.65,7.82,2.31
3,4,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
4,5,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,5.52,8.96,10.79,9.39,4.71,11.68,7.95,9.92,9.2
5,6,4,143,2,1793,286,1386,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
6,7,3,241,3,1341,482,1582,RVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
7,8,4,151,2,1801,302,1402,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",11,19.79,26.04,26.74,20.06,15.78,16.01,12.54,14.82,9.45
8,9,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
9,10,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,10.04,3.16,3.77,3.66,12.96,4.28,4.2,4.29,2.26
10,11,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,5.52,10.63,12.47,5.77,0.38,6.79,0.59,2.6,1.04
11,12,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
12,13,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,41.78,46.62,48.62,43.75,32.44,45.94,33.86,40.16,25.31
13,14,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",11,14.71,13.69,15.24,15.84,10.83,13.11,12.51,12.26,8.87
14,15,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",11,5.89,5.54,5.81,11.51,9.45,8.17,14.6,15.8,18.56
15,16,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,14.08,23.71,19.29,22.18,15.39,20.36,17.31,16.68,16.87
16,17,2,184,2,734,367,1467,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
17,18,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",11,11.33,19.1,20.08,24.11,9.02,18.7,20.37,23.79,24.6
18,19,3,200,2,1300,400,1500,RVF-ASS-STRONG,POLISH,SHINE,no,"['0', '0', '0', '0', '0', '0']",11,17.84,-0.46,9.88,7.35,7.74,-8.72,9.84,1.79,2.71
19,20,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",11,5.8,4.42,3.14,5.37,5.08,7.51,1.57,2.73,-2.52
20,21,4,143,2,1793,286,1386,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
21,22,4,143,2,1793,286,1386,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",11,13.43,23.75,19.97,26.06,13.07,27.83,23.47,27.14,27.68
22,23,1,192,2,192,383,1483,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",11,13.89,9.62,13.63,9.38,14.46,3.77,5.2,-1.11,-5.48
23,24,4,143,2,1793,286,1386,RVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0', '0']",11,7.09,13.33,12.54,9.61,4.54,8.93,8.18,9.51,4.37
0,1,1,221,3,221,441,1541,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",12,15.08,15.77,17.72,17.76,5.9,10.65,9.42,7.38,9.51
1,2,3,206,2,1306,412,1512,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",12,9.02,11.51,12.4,15.31,2.38,12.83,10.94,15.85,5.38
2,3,1,236,3,236,471,1571,RVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
3,4,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,1.64,3.83,-0.12,0.42,5.37,5.07,6.06,4.74,8.01
4,5,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,11.42,6.84,6.94,6.34,10.72,1.85,3.63,5.91,-1.37
5,6,4,151,2,1801,302,1402,RVF-ASS-STRONG,SLOPE,SKI,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
6,7,3,245,3,1345,490,1590,RVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
7,8,4,158,2,1808,316,1416,RVF-ASS-STRONG,ULCER,PAIN,no,"['0', '0', '0', '0', '0', '0']",12,6.08,7.61,9.59,6.83,4.6,4.57,5.63,5.76,3.14
8,9,3,206,2,1306,412,1512,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",12,4.91,12.91,11.67,16.48,8.61,15.79,14.63,18.51,14.65
9,10,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
10,11,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,8.26,17.66,21.48,16.4,-4.23,6.95,3.16,6.96,2.71
11,12,3,206,2,1306,412,1512,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0', '0']",12,16.61,16.92,21,16.93,14.79,11.26,12.07,12.84,14.58
12,13,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,17.06,18.83,22.93,26.48,18.42,19.32,25.92,33.72,17.77
13,14,1,221,3,221,441,1541,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
14,15,1,221,3,221,441,1541,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",12,8.16,12.73,11.36,18.8,11.52,17.26,16.95,20.67,18.25
15,16,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
16,17,2,187,2,737,373,1473,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
17,18,3,206,2,1306,412,1512,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",12,8.75,9.94,10.44,14.18,6.68,14,12.51,15.63,14.11
