,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,12,13,16,17,20,21,24,25
16,17,3,99,1,759,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0', '0']",209,7.05,11.64,6.88,13.2,11.41,10.58,5.6,14
17,18,4,117,2,1107,202,165,LVF-CAT-STRONG,DOG,COW,no,"['0', '0', '0', '0', '0', '0']",209,15.25,16.68,12.55,18.9,21.68,15.87,9.57,6.96
18,19,3,99,1,759,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",209,-2.87,-2.87,-7,-6.04,-4.53,-9.27,-9.05,-11.8
19,20,4,107,1,1097,486,107,LVF-CAT-STRONG,ROBIN,CARDINAL,no,"['0', '0', '0', '0', '0', '0']",209,13.18,15.3,12.14,17,20.36,18.41,13,15.59
20,21,4,107,1,1097,486,107,LVF-CAT-STRONG,ROBIN,CARDINAL,no,"['0', '0', '0', '0', '0', '0']",209,-20.04,-16.07,-18.95,-14.8,-15.97,-17.16,-20.61,-15.18
21,22,2,140,2,470,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",209,-13.39,-11.94,-11.92,-11.23,-17.64,-11.24,-6.75,-7.26
22,23,3,101,1,761,307,325,LVF-CAT-STRONG,HELIUM,HYDROGEN,no,"['0', '0', '0', '0', '0', '0']",209,5.2,3.37,4.42,2.33,5.63,3.31,2.22,-0.02
23,24,4,107,1,1097,486,107,LVF-CAT-STRONG,ROBIN,CARDINAL,no,"['0', '0', '0', '0', '0', '0']",209,-24.27,-26.78,-22.8,-25.74,-25.51,-19.39,-16.47,-22.48
0,1,2,145,2,475,251,636,LVF-CAT-STRONG,FLOOR,WALL,no,"['0', '0', '0', '0', '0', '0']",210,-3.74,-1.79,3.73,9,-0.93,11.93,5.57,9.64
1,2,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,12.51,13.27,7.29,9.81,7.95,3.12,6.36,7.89
2,3,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,12.23,14.75,11.39,13.02,13.28,11.81,7.95,9.92
3,4,2,145,2,475,251,636,LVF-CAT-STRONG,FLOOR,WALL,no,"['0', '0', '0', '0', '0', '0']",210,0,0,0,0,0,0,0,0
4,5,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,5.44,5.5,3.5,7.36,6.81,9.86,5.18,8.81
5,6,2,145,2,475,251,636,LVF-CAT-STRONG,FLOOR,WALL,no,"['0', '0', '0', '0', '0', '0']",210,0,0,0,0,0,0,0,0
6,7,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,0,0,0,0,0,0,0,0
7,8,2,145,2,475,251,636,LVF-CAT-STRONG,FLOOR,WALL,no,"['0', '0', '0', '0', '0', '0']",210,8.99,11.46,9.34,7.69,10,8.51,10.67,6.12
8,9,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,0,0,0,0,0,0,0,0
9,10,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",210,-12.23,-10.82,-10.82,-10.65,-15.24,-11.21,-5.52,-5.37
10,11,1,107,1,107,621,536,LVF-CAT-STRONG,UNDERWEAR,SOCK,no,"['0', '0', '0', '0', '0', '0']",210,9.09,10.68,9.32,6.47,7.51,7.21,2.82,4.06
11,12,3,252,3,912,581,324,LVF-CAT-STRONG,TENT,HUT,no,"['0', '0', '0', '0', '0', '0']",210,7.52,7.86,2.66,8.65,7.39,7.92,1.91,12.06
12,13,4,117,2,1107,202,165,LVF-CAT-STRONG,DOG,COW,no,"['0', '0', '0', '0', '0', '0']",210,6.6,3.44,5.11,2,4.62,2.41,4.82,0.88
13,14,3,109,1,769,188,272,LVF-CAT-STRONG,DIESEL,GASOLINE,no,"['0', '0', '0', '0', '0', '0', '0', '0', '0']",210,3.17,4.86,7.77,6.08,7.96,8.02,7.67,7.99
14,15,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",210,-0.84,0.47,-6.6,1.41,-3.45,-1.99,-6.88,2.92
15,16,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0', '0']",210,5.59,4.36,6.01,3.37,6.12,4.61,-2.73,4.34
16,17,3,101,1,761,307,325,LVF-CAT-STRONG,HELIUM,HYDROGEN,no,"['0', '0', '0', '0', '0', '0']",210,-1.75,-7.12,-12.65,-10.66,-11.44,-15.17,-14.02,-8.65
17,18,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0', '0']",210,-11.46,-11.99,0.34,-9.14,-7.42,-2.78,-2.27,-7.93
18,19,3,101,1,761,307,325,LVF-CAT-STRONG,HELIUM,HYDROGEN,no,"['0', '0', '0', '0', '0', '0']",210,-6.72,-8.8,-8.05,-9.51,-6.49,-9.18,-8.82,-10.97
19,20,4,117,2,1107,202,165,LVF-CAT-STRONG,DOG,COW,no,"['0', '0', '0', '0', '0', '0']",210,-1.03,-1.09,-1.11,0.2,0.96,1.16,-0.7,-1.67
20,21,4,117,2,1107,202,165,LVF-CAT-STRONG,DOG,COW,no,"['0', '0', '0', '0', '0', '0']",210,-1.09,-3.53,-3.4,-3.52,-4.95,-7.34,-4.08,-6.56
21,22,2,145,2,475,251,636,LVF-CAT-STRONG,FLOOR,WALL,no,"['0', '0', '0', '0', '0', '0']",210,13.55,10.95,17.96,14.21,16.83,16.24,16.23,12.49
22,23,3,103,1,763,471,461,LVF-CAT-STRONG,QUEEN,PRINCESS,no,"['0', '0', '0', '0', '0', '0']",210,-3.78,-1.99,1.35,0.69,0.3,1.75,1.78,-0.2
23,24,4,117,2,1107,202,165,LVF-CAT-STRONG,DOG,COW,no,"['0', '0', '0', '0', '0', '0']",210,3.57,-0.54,8.96,-0.34,7.35,9.85,11.38,-2.78
0,1,2,152,2,482,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",211,-9.57,-7.89,-1.55,-2.95,-9.76,-1.11,0.71,-3.27
1,2,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,7.22,6.55,3.41,3.93,6.5,5.87,2.9,2.17
2,3,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,0,0,0,0,0,0,0,0
3,4,2,152,2,482,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",211,-3.09,-5.69,-1.58,-4.24,-2.05,-3.34,-0.1,-2.67
4,5,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,-1.37,0.62,-2.71,1.44,-1.04,-0.99,-1.66,-1.36
5,6,2,152,2,482,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",211,-10.85,-12.49,-9.67,-11.06,-8.34,-11.5,-12.78,-13.13
6,7,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,0,0,0,0,0,0,0,0
7,8,2,152,2,482,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",211,0.93,1.75,1.39,0.2,1.13,1.73,-0.13,0.53
8,9,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,-5.04,-8.4,-1.41,-5.26,-1.6,-2.66,-2.29,-5.64
9,10,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",211,0,0,0,0,0,0,0,0
10,11,1,111,2,111,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",211,5.79,5.85,9.42,5.75,10.03,7.9,7.76,3.95
11,12,3,256,3,916,201,575,LVF-CAT-STRONG,DOCTOR,TEACHER,no,"['0', '0', '0', '0', '0', '0']",211,-4.12,-8.7,-6.56,-10.68,-9.75,-11.72,-5.53,-7.33
12,13,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",211,-0.97,-0.42,8.86,7.58,9.61,14.16,7.9,10.34
13,14,3,118,2,778,49,401,LVF-CAT-STRONG,BICYCLE,MOTORCYCLE,no,"['0', '0', '0', '0', '0', '0']",211,1.58,-3.19,0.33,0.51,-2.03,0.84,4.19,3.67
14,15,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",211,0,0,0,0,0,0,0,0
15,16,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",211,-11.12,-13.61,-4.59,-1.98,-3.69,-1.38,-0.7,0.89
16,17,3,103,1,763,471,461,LVF-CAT-STRONG,QUEEN,PRINCESS,no,"['0', '0', '0', '0', '0', '0', '0', '0']",211,-1.89,-1.03,-2.41,-0.57,-1.22,-2.67,-2.91,-0.14
17,18,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0', '0']",211,1.92,0.41,2.89,3.84,5.48,5.6,4.88,5.89
18,19,3,103,1,763,471,461,LVF-CAT-STRONG,QUEEN,PRINCESS,no,"['0', '0', '0', '0', '0', '0']",211,-11.88,-10.9,-17.76,-11.74,-13.08,-13.67,-18.35,-10.69
19,20,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",211,-0.97,0.61,3.18,3.9,1.46,2.79,-0.45,1.7
20,21,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",211,3.06,3.54,6.79,9.16,6.62,8.57,6.53,9.71
21,22,2,152,2,482,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",211,-15.44,-15.97,-10.95,-9.73,-9.19,-8.65,-9.13,-10.93
22,23,3,109,1,769,188,272,LVF-CAT-STRONG,DIESEL,GASOLINE,no,"['0', '0', '0', '0', '0', '0']",211,-5.03,-0.35,0.4,6.98,1,10.26,3.4,10.22
23,24,4,136,2,1126,483,409,LVF-CAT-STRONG,RING,NECKLACE,no,"['0', '0', '0', '0', '0', '0']",211,5.83,6.15,3.92,3.72,4.89,0.61,1.5,-1.58
0,1,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",212,6.82,6.84,12,11.17,11.13,10.33,10.43,7.58
1,2,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,14.78,13.44,14.17,17.06,17.44,19.81,12.59,11.5
2,3,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,-3.77,-4.35,-3.7,-4.16,-4.8,-4.06,-0.92,-4.07
3,4,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
4,5,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
5,6,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
6,7,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,31.97,33.44,32.82,28.21,34.44,30.68,24.23,23.72
7,8,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",212,-16.52,-11.93,-2.93,1.66,-5.64,3.42,3.95,6.98
8,9,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,2.64,4.45,5.63,5.23,4.54,5.95,3.73,3.59
9,10,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",212,12.32,10.82,3.09,4.24,9.42,4.69,-0.62,0.41
10,11,1,120,2,120,366,42,LVF-CAT-STRONG,LION,BEAR,no,"['0', '0', '0', '0', '0', '0']",212,-6.35,-3.36,-3.66,-2.07,-3.87,0.65,0.65,-2.05
11,12,3,257,3,917,634,303,LVF-CAT-STRONG,VULTURE,HAWK,no,"['0', '0', '0', '0', '0', '0']",212,3.17,2.33,2.99,7.17,7.15,8.95,8.14,4.26
12,13,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",212,-7.82,-11.28,0.26,-3.08,-5.07,2.21,6.27,-2.26
13,14,3,127,2,787,207,58,LVF-CAT-STRONG,DRESS,BLOUSE,no,"['0', '0', '0', '0', '0', '0']",212,-13.32,-12.85,-2.28,-8.17,-2.63,2.13,1.79,-5.45
14,15,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
15,16,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",212,1.67,-0.75,14.64,13.96,13.18,20.56,16.2,17.78
16,17,3,109,1,769,188,272,LVF-CAT-STRONG,DIESEL,GASOLINE,no,"['0', '0', '0', '0', '0', '0', '0']",212,1.68,2.91,7.5,-0.01,7.83,6.85,4.51,-0.6
17,18,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",212,0.22,-2.84,0.69,-0.79,1.53,-2.92,-0.53,-1.39
18,19,3,109,1,769,188,272,LVF-CAT-STRONG,DIESEL,GASOLINE,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
19,20,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
20,21,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",212,3.48,5.22,-0.41,0.87,0.19,-0.38,-1.11,-5.34
21,22,2,158,2,488,574,494,LVF-CAT-STRONG,TANGO,SALSA,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
22,23,3,118,2,778,49,401,LVF-CAT-STRONG,BICYCLE,MOTORCYCLE,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
23,24,4,158,2,1148,548,543,LVF-CAT-STRONG,SPOON,SPATULA,no,"['0', '0', '0', '0', '0', '0']",212,0,0,0,0,0,0,0,0
0,1,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,-17.84,-15.63,-18.58,-18.78,-17.74,-21.62,-19.26,-24.57
1,2,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,20.37,21.22,13.91,15,17.67,12.04,8.57,10.46
2,3,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,9.53,10.16,12.13,15.38,13.46,14.76,7.63,12.11
3,4,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,20.65,21.21,19.9,23.02,23.01,19.93,11.93,19.42
4,5,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,6.4,6.13,4.4,4.72,7.01,6.59,6.2,3.45
5,6,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,0,0,0,0,0,0,0,0
6,7,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,-10.1,-6.19,5.09,9.46,5.44,15.9,4.37,13.21
7,8,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,9.96,9.57,15.42,17.17,18.89,19.49,13.95,18.37
8,9,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,0,0,0,0,0,0,0,0
9,10,2,201,2,531,524,456,LVF-CAT-STRONG,SILK,POLYESTER,no,"['0', '0', '0', '0', '0', '0']",213,0,0,0,0,0,0,0,0
10,11,1,146,2,146,270,276,LVF-CAT-STRONG,GARLIC,GINGER,no,"['0', '0', '0', '0', '0', '0']",213,10.71,13.48,9.58,9.36,10.9,8.94,7.15,8.97
11,12,3,266,3,926,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",213,-5.31,-5.43,-4,-6.06,-5.27,-6.04,-4.11,-7.79
12,13,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",213,0,0,0,0,0,0,0,0
13,14,3,153,2,813,412,374,LVF-CAT-STRONG,OAK,MAPLE,no,"['0', '0', '0', '0', '0', '0', '0']",213,2.57,9.59,13.73,13.85,18.94,20.22,15.3,12.12
14,15,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,-5.11,-3.9,-5.52,2.12,0.38,4.43,-3.58,6.86
15,16,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0', '0']",213,6.07,14.6,0.96,9.43,11.31,6.57,-2.2,12.16
16,17,3,118,2,778,49,401,LVF-CAT-STRONG,BICYCLE,MOTORCYCLE,no,"['0', '0', '0', '0', '0', '0']",213,0.47,-0.24,2.18,1.51,0.79,4.2,0.33,-0.42
17,18,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,-12.78,-16.37,-9.24,-9.28,-11.73,-3.34,-8.84,-8.15
18,19,3,118,2,778,49,401,LVF-CAT-STRONG,BICYCLE,MOTORCYCLE,no,"['0', '0', '0', '0', '0', '0']",213,-4.25,-3,-6.37,-0.13,-3.41,-5.97,-10.75,-2
19,20,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",213,-2.22,-1.98,0.86,-0.9,0.8,4.29,0.18,0.64
20,21,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",213,19.38,15.19,13.48,9.61,14.51,11.15,12.34,1.78
21,22,2,171,2,501,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",213,22.13,14.68,14.06,10.05,14.36,10.12,12.09,7.15
22,23,3,127,2,787,207,58,LVF-CAT-STRONG,DRESS,BLOUSE,no,"['0', '0', '0', '0', '0', '0']",213,1.42,-3.04,3.6,-0.9,2.19,0.59,-0.25,-4.06
23,24,4,172,2,1162,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",213,8.88,8,6.28,5.6,6.29,6.33,6.53,-0.24
0,1,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",214,10.58,5.38,15.77,8.3,8.92,12.45,16.95,9.06
1,2,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,22.96,24.66,19.59,27.79,27.38,25.83,12.67,19.45
2,3,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,-10.4,-7.75,-1.38,-1.2,-0.91,1.8,-1.01,-3.8
3,4,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
4,5,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
5,6,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",214,24.42,23.8,17.01,15.35,20.5,11.48,11.74,8.75
6,7,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,8.05,6.57,10.29,6.63,12.44,12.81,11.51,6.1
7,8,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
8,9,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
9,10,2,216,2,546,125,399,LVF-CAT-STRONG,CHURCH,MOSQUE,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
10,11,1,199,2,199,257,46,LVF-CAT-STRONG,FLY,BEE,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
11,12,3,269,3,929,79,85,LVF-CAT-STRONG,BREAKFAST,BRUNCH,no,"['0', '0', '0', '0', '0', '0']",214,1.55,1.91,2.13,0.98,2.46,3.03,0.81,0.87
12,13,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
13,14,3,189,2,849,168,95,LVF-CAT-STRONG,CREAM,BUTTER,no,"['0', '0', '0', '0', '0', '0']",214,-7.95,-5.5,-1.02,-1.55,-2.73,4.79,4.1,0.65
14,15,4,202,2,1192,140,218,LVF-CAT-STRONG,COCAINE,ECSTASY,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
15,16,4,202,2,1192,140,218,LVF-CAT-STRONG,COCAINE,ECSTASY,no,"['0', '0', '0', '0', '0', '0', '0']",214,-0.24,5.03,5.41,9.15,5.18,4.53,8.28,14.12
16,17,3,127,2,787,207,58,LVF-CAT-STRONG,DRESS,BLOUSE,no,"['0', '0', '0', '0', '0', '0']",214,-13.94,-11.99,-9.45,-8.89,-8.32,-2.06,-5.23,-4.96
17,18,4,202,2,1192,140,218,LVF-CAT-STRONG,COCAINE,ECSTASY,no,"['0', '0', '0', '0', '0', '0']",214,-0.57,-0.24,3.17,5.53,3.4,6.95,4.92,1.72
18,19,3,127,2,787,207,58,LVF-CAT-STRONG,DRESS,BLOUSE,no,"['0', '0', '0', '0', '0', '0']",214,-8.73,-6.22,-8.74,-8.07,-6.67,-5.96,-5.86,-5.36
19,20,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",214,-14.77,-10.14,-13.95,-6.87,-8.88,-6.47,-11.38,-4.83
20,21,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",214,-4.46,-7.64,-4.74,-7.6,-7.1,-5.98,-1.74,-10.8
21,22,2,197,2,527,332,156,LVF-CAT-STRONG,IRON,COPPER,no,"['0', '0', '0', '0', '0', '0']",214,0,0,0,0,0,0,0,0
22,23,3,153,2,813,412,374,LVF-CAT-STRONG,OAK,MAPLE,no,"['0', '0', '0', '0', '0', '0']",214,0.87,-0.57,2.03,-0.96,0.04,1.61,3.06,-1.04
23,24,4,185,2,1175,335,162,LVF-CAT-STRONG,JAZZ,COUNTRY,no,"['0', '0', '0', '0', '0', '0']",214,15.19,11.6,14.74,11.28,15.43,16.95,11.71,8.98
0,1,2,201,2,531,524,456,LVF-CAT-STRONG,SILK,POLYESTER,no,"['0', '0', '0', '0', '0', '0']",215,6.66,7.07,5.39,7.62,8.61,8.89,-0.59,6.5
1,2,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,1.53,2.99,4.65,5.56,5.34,4.8,1.52,1.96
2,3,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,2.16,3.22,0.53,1.6,-0.55,-0.47,2.45,5.24
3,4,2,201,2,531,524,456,LVF-CAT-STRONG,SILK,POLYESTER,no,"['0', '0', '0', '0', '0', '0']",215,0,0,0,0,0,0,0,0
4,5,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,0.58,5.81,2.52,12.56,7.65,6.21,1.39,12.18
5,6,2,201,2,531,524,456,LVF-CAT-STRONG,SILK,POLYESTER,no,"['0', '0', '0', '0', '0', '0']",215,0.85,0.49,3.08,0.22,0,1.99,5.35,4.19
6,7,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,3.86,4.88,9.03,6.88,5.43,13.52,11.79,10.18
7,8,2,201,2,531,524,456,LVF-CAT-STRONG,SILK,POLYESTER,no,"['0', '0', '0', '0', '0', '0']",215,0,0,0,0,0,0,0,0
8,9,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,-11.75,-6.17,-4.19,0.38,-3.04,-0.59,-8.44,2.36
9,10,2,218,2,548,92,604,LVF-CAT-STRONG,BUS,TRAIN,no,"['0', '0', '0', '0', '0', '0']",215,0,0,0,0,0,0,0,0
10,11,1,202,2,202,271,340,LVF-CAT-STRONG,GAS,KEROSENE,no,"['0', '0', '0', '0', '0', '0']",215,8.53,10.55,5.76,5.87,8.74,2.51,3.4,-0.27
11,12,3,307,3,967,393,22,LVF-CAT-STRONG,MOM,AUNT,no,"['0', '0', '0', '0', '0', '0']",215,20.72,20.1,15.18,21.73,22.48,19.31,12.11,17.98
12,13,4,202,2,1192,140,218,LVF-CAT-STRONG,COCAINE,ECSTASY,no,"['0', '0', '0', '0', '0', '0']",215,0,0,0,0,0,0,0,0
13,14,3,192,2,852,223,497,LVF-CAT-STRONG,EMERALD,SAPPHIRE,no,"['0', '0', '0', '0', '0', '0']",215,-2.41,3.35,7.52,8.32,7.7,8.92,2.23,8.35
14,15,4,208,2,1198,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",215,-8.11,-4.44,-1.54,-2.44,-4.23,-3.08,-0.8,-2.6
15,16,4,208,2,1198,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0']",215,0,0,0,0,0,0,0,0
16,17,3,153,2,813,412,374,LVF-CAT-STRONG,OAK,MAPLE,no,"['0', '0', '0', '0', '0', '0']",215,8.65,12.14,20.87,21.28,28.03,23.83,12.46,14.47
17,18,4,208,2,1198,499,131,LVF-CAT-STRONG,SAXOPHONE,CLARINET,no,"['0', '0', '0', '0', '0', '0', '0']",215,14.72,16.82,14.18,15.44,17.93,14.02,9.92,7.21
