,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
12,13,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,11.28,5.62,10.54,11.04,13.98,5.58,13.42,8.53,7.71
13,14,3,60,1,720,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",6,11.52,11.68,12.41,14.07,11.16,12.74,10.98,14.3,9.97
14,15,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,21.12,14.44,12.04,12.36,14.6,14.37,14.83,12.55,7.02
15,16,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,9.19,11.82,8.24,9.46,8.58,13.63,5.55,3.11,-0.46
16,17,3,60,1,720,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",6,7.93,6.63,7.53,4.68,8.35,6.36,2.4,-1.69,-3.55
17,18,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,-6.04,2.51,-3.99,1.5,2.01,7.07,2.81,7.22,7.5
18,19,3,60,1,720,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",6,0,0,0,0,0,0,0,0,0
19,20,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,-3.09,-2.1,-3.46,1.77,0.29,-0.29,2.71,2.5,3.69
20,21,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,14.83,13.56,19.51,15.56,9.78,6.7,12.14,12.14,13.28
21,22,2,63,1,393,627,253,RVF-ASS-STRONG,VASE,FLOWER,no,"['0', '0', '0', '0', '0', '0']",6,3.8,7.78,2.52,8.02,5.05,7.58,5.99,7.5,6.43
22,23,3,60,1,720,647,457,RVF-ASS-STRONG,WELFARE,POOR,no,"['0', '0', '0', '0', '0', '0']",6,5.78,6.94,8.27,10.91,7.48,6.94,10.96,10.33,9.57
23,24,4,83,1,1073,628,538,RVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",6,8.49,15.7,13.68,13.02,7.89,14.74,9.23,11.38,3.11
0,1,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,7.45,15.55,0.72,22.99,14.87,23.69,24.33,27.57,25.21
1,2,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,6.5,0.73,8.07,1.65,1.94,-6.13,-1.26,-5.3,-6.41
2,3,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,6.85,8.94,8.18,10.95,7.09,8.92,11.77,13.14,12.75
3,4,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
4,5,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,16.28,15.8,16.29,14.12,14.45,13.45,8.97,2.57,3.01
5,6,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
6,7,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,32.74,39.54,37.49,44.28,23.5,39.26,34.46,41.83,29.95
7,8,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
8,9,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,12.46,14.21,17.73,13.35,12.41,9.4,11.1,10.6,9.23
9,10,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
10,11,1,103,1,103,625,396,RVF-ASS-STRONG,VALUE,MONEY,no,"['0', '0', '0', '0', '0', '0']",7,5.34,5.08,5.1,10.12,8.69,3.4,11.46,9.67,10.24
11,12,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,6.98,4.61,11.54,10.99,2.39,0.31,7.17,8.79,5.65
12,13,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
13,14,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,12.55,17.83,12.89,18.58,17.21,14.94,14.53,12.26,13.07
14,15,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,5.29,7.37,4.78,10.59,1.91,8.09,2.52,11.37,9.13
15,16,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
16,17,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,-9.02,-6.74,-10.43,-5.94,-6.38,2.2,-3.62,-0.1,0.74
17,18,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0', '0']",7,2.85,4.73,-1.4,6.52,5.12,10.59,10.44,9.31,9.6
18,19,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,5.34,1.94,7.64,7.15,8.48,3.04,8.71,7.71,11.21
19,20,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,-8.16,-3.42,-5.77,-3.83,-7.42,-4.1,-3.43,-4.62,-3.37
20,21,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,0,0,0,0,0,0,0,0,0
21,22,2,74,1,404,479,17,RVF-ASS-STRONG,RECRUIT,ARMY,no,"['0', '0', '0', '0', '0', '0']",7,12.12,13.37,17.08,18.14,11.01,13.69,13.94,12.92,0.7
22,23,3,73,1,733,20,65,RVF-ASS-STRONG,ATOM,BOMB,no,"['0', '0', '0', '0', '0', '0']",7,15.26,15.39,12.16,20.88,15.55,16.18,19.86,20.86,18.82
23,24,4,97,1,1087,9,63,RVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",7,21.88,13.85,18.01,21.59,20.53,7.77,22.52,17.05,15.37
0,1,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,16.75,18.88,14.56,23.46,15.36,18.43,18.26,19.26,9.96
1,2,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,15.04,15.62,14.56,16.84,14.18,8.9,14.32,10.85,9.81
2,3,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,7.94,4.36,7.62,7.29,9.61,4.62,9.58,6.66,6.55
3,4,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,5.56,3.85,4.36,5.13,3.06,3.31,4.18,4.8,3.47
4,5,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,23.23,16.76,25.09,21.61,20.35,14.17,20.28,23.03,10.61
5,6,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
6,7,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,0,0,0,0,0,0,0,0,0
7,8,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,28.1,20.03,29.82,26.87,26.36,14.11,22.48,19.55,12.51
8,9,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,23.77,27.93,33.55,25.99,12.64,23.87,16.07,19.04,11.6
9,10,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,3.69,8.01,9.62,-0.1,-0.99,0.6,-3.9,-3.63,-5.6
10,11,1,123,2,123,230,658,RVF-ASS-STRONG,ESSAY,WRITE,no,"['0', '0', '0', '0', '0', '0']",8,10.11,6.27,4.92,14.14,13.8,11.2,19.16,19.19,17.05
11,12,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,15.75,14.06,18.36,14.62,15.17,11.64,13.48,8.66,5.4
12,13,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,-8.11,-5.76,-12.31,-3.62,-7.33,-5.93,-2.88,-2.97,-4.27
13,14,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,32,27.62,32.19,35.67,33.36,28.3,41.75,32.13,23.71
14,15,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,13.55,16.19,13.65,13.41,7.7,12.01,9.3,9.27,0.75
15,16,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,11.72,6.74,9.93,7.36,10.69,9.99,3.26,4.47,-3.81
16,17,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,9.46,7.88,10.19,9.81,7.76,13.83,6.96,7.33,4.34
17,18,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,19.55,25.17,21.85,22.04,17.54,26.02,22.73,27.01,17.9
18,19,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,-9.98,-6.64,-8.63,-9.8,-14.46,-5.65,-10.87,-7.86,-6.16
19,20,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,2.21,6.38,4.8,4.15,0.43,2.7,1.84,2.36,2.51
20,21,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,11.25,6.31,6.3,14.14,12.54,3.97,15.69,11.84,11.33
21,22,2,78,1,408,317,568,RVF-ASS-STRONG,HORIZON,SUN,no,"['0', '0', '0', '0', '0', '0']",8,-10.9,-3.44,-10.91,-8.45,-11.85,-4.47,-11.95,-8.62,-7.21
22,23,3,76,1,736,530,237,RVF-ASS-STRONG,SLIP,FALL,no,"['0', '0', '0', '0', '0', '0']",8,21.32,21.6,22.28,24.28,21.13,22.82,23.08,22.63,14.96
23,24,4,105,1,1095,502,75,RVF-ASS-STRONG,SCOUT,BOY,no,"['0', '0', '0', '0', '0', '0']",8,-12.87,-11.57,-16.06,-11.69,-12.09,-9.38,-11.12,-8.37,-5.17
0,1,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,30.26,27.8,29.05,30.22,30.79,26.58,29.26,26.54,16.53
1,2,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,-1.04,-0.32,-1.55,0.23,-2.7,-1.57,2,-0.21,-0.71
2,3,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,-2.99,-0.99,-2.3,0.57,-2.21,2.2,5.04,5.76,8.88
3,4,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,-1.69,-1.72,-1.79,-1.38,-1.65,-1.76,-1.87,-0.68,-0.09
4,5,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,14.72,17.66,20.74,18.33,12.84,14.06,16.82,23.35,17.91
5,6,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
6,7,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,16.37,13.24,16.41,20.69,13.26,9.54,12.05,9.4,-7.54
7,8,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,4.11,-0.29,4.07,-0.6,2.21,-0.73,-2.25,-3.93,8.75
8,9,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,18.76,21.44,22.03,24.91,17.11,22.47,24.64,24.27,21
9,10,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
10,11,1,125,2,125,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,3.63,0.74,2.88,3.92,7.34,1.77,9.06,3.22,6.35
11,12,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,24.17,21.24,27.27,24.47,26.49,20.29,24.77,20.19,14.5
12,13,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,6.09,4.9,11.3,7.76,4.1,9.57,8.86,8,6.5
13,14,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,23.14,23.88,24.92,18.72,20.2,17.47,12.24,12.14,9.6
14,15,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,-4.96,-0.1,-1.22,2.12,-8.24,-1.5,-6.64,-2.38,-6.89
15,16,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,20.09,12,21.88,23.14,19.69,16.63,23.84,18.92,16.78
16,17,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0', '0']",9,16.62,16.2,14.77,19.88,19.87,18.76,19.72,18.99,13.48
17,18,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0', '0']",9,20.81,20.24,25.43,23.38,20.4,27.89,22.76,19.62,10.21
18,19,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,0,0,0,0,0,0,0,0,0
19,20,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,-7.6,-3.26,-11.6,-4.89,-3.51,-0.84,-1.41,-0.32,-1.3
20,21,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,1.41,6.21,2.42,6.8,1.93,8.28,6.97,10.78,12.37
21,22,2,86,1,416,472,337,RVF-ASS-STRONG,RABBI,JEWISH,no,"['0', '0', '0', '0', '0', '0']",9,-4.84,3.38,1.24,0.13,-2.77,4.3,-2.11,0.93,-4.16
22,23,3,82,1,742,167,25,RVF-ASS-STRONG,CRAWL,BABY,no,"['0', '0', '0', '0', '0', '0']",9,7.01,9.12,10.6,7.74,6.48,9.61,6.37,5.63,7.34
23,24,4,113,2,1103,462,649,RVF-ASS-STRONG,PRIZE,WIN,no,"['0', '0', '0', '0', '0', '0']",9,19.2,17.66,21.16,15.61,18.46,16.71,13.17,11.21,5.48
0,1,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,27.41,29.9,25.76,37.95,25.12,30.36,32.51,33.58,21.86
1,2,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,1.68,3.72,-1.19,2.7,0.72,3.54,0.6,1.64,0.91
2,3,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
3,4,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,21.55,19.96,20.7,23.38,19.29,22.13,23.11,23.93,16.69
4,5,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,12.79,12.84,16.07,14.18,9.45,12.79,9.74,14.64,3.79
5,6,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,18.55,17.86,25.12,17.28,14.6,15.51,13.23,13,6.63
6,7,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-7.34,-10.32,0.84,-12.51,-7.65,-16.17,-15.32,-20.55,-29.66
7,8,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,22.92,15.67,20.99,20.71,13.27,15.65,16.39,17.25,16.81
8,9,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,21.96,21.08,26.28,26.3,17.63,18.68,24.13,23.64,19.51
9,10,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
10,11,1,139,2,139,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,21.22,18.71,22.75,23.9,23.17,20.14,25.39,23.25,19.73
11,12,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-10.23,-5.49,-2.09,0.14,-9.36,-3.91,0.55,2.06,4.08
12,13,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,11.92,17.54,17,13.59,8.43,18.7,11.79,13.57,7.81
13,14,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
14,15,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
15,16,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,26.34,20.97,30.12,26.65,25.5,20.04,25.34,17.78,17.54
16,17,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0', '0']",10,-11.42,-8.95,-13.23,-13.53,-10.39,-5.78,-13.42,-11.64,-9.33
17,18,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0', '0', '0']",10,28.65,35.09,38.79,33.22,26.02,33.8,25.63,31.67,20.81
18,19,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-9.33,-11,-4.85,-5.98,-13.68,-7.68,-6.84,-5.21,-0.99
19,20,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,6.59,5.53,9.08,9.31,9.17,6.51,12.89,11.01,14.1
20,21,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,0,0,0,0,0,0,0,0,0
21,22,2,91,1,421,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",10,-0.12,2.73,4.32,-0.46,-5.63,3.98,-5.61,1.98,-6.1
22,23,3,85,1,745,542,592,RVF-ASS-STRONG,SPARE,TIRE,no,"['0', '0', '0', '0', '0', '0']",10,-6.56,-6.23,-7.17,-5.66,-2.7,-3.48,-3.84,-4.68,-4.82
23,24,4,115,2,1105,584,646,RVF-ASS-STRONG,THANKS,WELCOME,no,"['0', '0', '0', '0', '0', '0']",10,3.54,-0.97,2.49,8.1,1.27,-5.29,7.25,2.8,5.83
0,1,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,30.99,28.85,33.07,33.51,24,28.55,24.76,26.83,10.61
1,2,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,7.51,3.85,7.65,4.12,5.51,1.45,4.2,2.72,6.57
2,3,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,2.6,7.98,6.8,5.36,-1.27,7.38,3.03,5.78,3.11
3,4,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,8.39,6.14,7.52,5.72,4.16,6.14,3.6,4.99,0.79
4,5,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
5,6,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
6,7,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,4.17,5.19,13.62,9.76,-1.03,2.01,12.29,14.34,28.12
7,8,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,8.87,7.12,11.39,8.77,2.2,5.62,3.28,7.33,4.17
8,9,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
9,10,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,3.82,2.34,3.51,6.87,4.88,-1.61,5.87,2.28,4.33
10,11,1,144,2,144,273,488,RVF-ASS-STRONG,GEOLOGY,ROCK,no,"['0', '0', '0', '0', '0', '0']",11,18.9,21.5,18.62,25.79,17.03,25.29,29.26,31.47,26.62
11,12,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,11.92,8.72,10.67,11.96,7.8,14.48,8.55,12.19,3.59
12,13,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,0.62,-4.89,-0.22,3.39,2.83,1.93,5.1,5.12,6.35
13,14,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
14,15,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,0,0,0,0,0,0,0,0,0
15,16,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0', '0']",11,-3.33,2.51,-3.73,-1.28,-2.29,-0.51,-5.41,-6.93,-3.56
16,17,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0', '0']",11,3.81,6.45,3.51,8.41,6.27,11.65,9.16,11.03,8.32
17,18,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0', '0']",11,7.4,18.89,17.35,15.45,9.18,11.48,10.27,15.05,9.63
18,19,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,13.21,11.25,17,18.85,9.65,12.89,19.6,19.62,18.25
19,20,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,7.41,6.6,2.34,8.31,8.39,-4.97,9.44,6.94,7.99
20,21,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,16.48,23.73,16.7,24.51,15.05,28.07,23.99,26.96,29.78
21,22,2,102,1,432,6,444,RVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",11,0.91,2.1,-3.37,-1.2,2.38,3.71,-0.07,1.51,1.17
22,23,3,86,1,746,562,111,RVF-ASS-STRONG,STRAY,CAT,no,"['0', '0', '0', '0', '0', '0']",11,12.11,16.6,9.66,18.53,11.73,17.8,16.06,18.67,14.47
23,24,4,129,2,1119,363,211,RVF-ASS-STRONG,LICENSE,DRIVE,no,"['0', '0', '0', '0', '0', '0']",11,-7.34,-8.54,-5.19,-10.38,-11.71,-10.48,-14.37,-13.38,-9.04
0,1,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,6.78,7.81,-1.52,18.07,12.63,17.14,21.45,25.82,22.45
1,2,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,1.85,3.59,2.74,3.85,0.42,2.74,2.01,3.77,3.64
2,3,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
3,4,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
4,5,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,19.96,19.33,20.8,19.13,13.39,16.45,15.79,17.52,11.07
5,6,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
6,7,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,12.76,8.23,15.49,15.01,14.77,9.08,16.07,10.46,6.28
7,8,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,23.11,28.07,30.11,28.33,14.05,25.52,21.76,25.87,15.2
8,9,1,148,2,148,641,558,RVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",12,8.89,11.44,14.03,10.96,5.35,8.63,7.33,8.43,7.12
9,10,2,106,1,436,97,142,RVF-ASS-STRONG,CAFE,COFFEE,no,"['0', '0', '0', '0', '0', '0']",12,0,0,0,0,0,0,0,0,0
